date,hour,title,category,source,url
2025-10-30,7,"Selling enters seventh day as KSE-100 Index loses over 1,700 points - Business Recorder",pakistani_media,Business Recorder,https://news.google.com/rss/articles/CBMiUEFVX3lxTE9LcjNYQmd1Q2huZG1uTDNBOVAzdVRReDY5UGN4aFdHXzNSVFl3NHE2azJjSXFTekpLN2JEeW9hRG92Qnp1aE5udTFaN1FiYW8z0gFWQVVfeXFMT0JZMWNpblVvZ0prZlN4NjlRUUFXWkRSTWdsNzJZaHluS21xdG5tbWhRYVBlN0FjMFJaNE5UYmxZOHlYaVhmUW9LM3lfZ2hIWU9hMU5HbXc?oc=5
2025-10-30,7,"AED to PKR: UAE Dirham to Pakistani Rupee Rate Today- October 30, 2025 - ARY News",geopolitical_global,ARY News,https://news.google.com/rss/articles/CBMijwFBVV95cUxONUVxRzlrTWJLWERDWGFJVERJSlJpWG5CWlp2dkVsQnBGeHdtNDltaTZ0WTgzYUV6Yk9LWFVMODhxNzlhRnJhUE9RekJqbGpybGViV3NvY0ZuZmRKT2s4WnNIUXdnNlNrRDBDUDB1YWNfLXZIRFlpcHU4dlVDMTM3bVdMRTFOdVo0ZVpiMFlvc9IBlAFBVV95cUxOOWVJQl9WbS1pLUcyN3MtU1dMamh6VjlJa1FuRFdNUVBoRmR5d3NpeWNDeUU5T2Ytb01fRGQxTzB1NU9tTnJVMDc4T2FiMkZOVFFsWEFhMWtOTHp5S1NobjRhc3M3S1JjMGZ5LXRjSk9oa3VReXk3MVhIekZCMXB1QkRsSmZpYVA2aG5mM1JDazRHYUZj?oc=5
2025-10-30,7,Bank of Punjab reports 156% surge in operating profit for nine months - Daily Pakistan,pakistani_media,Daily Pakistan,https://news.google.com/rss/articles/CBMisgFBVV95cUxNSU00ZC1UY3RjbDlIWHVHZE12a05LN2ozNGthTUktV0VSZ0dHbUFmUFRhYzU1cjN4b2hIVlR4ZmxIWDFxOENzTUlfdFBLYVdHUzZnM1BZYjVXeUdqaUpjRWdRZ1ZJT2t4Y2JWQ3doTG9PcTJQYk5kSzZFRi0xanh0N2R0MVJ1MklXRU9rb002c05BMnVSanN3MS1hbE14cXlaWFdaVl9lcndvY0RnTk51aFBn?oc=5
2025-10-30,7,Pace (Pakistan) Limited - Business Recorder,sector_specific,Business Recorder,https://news.google.com/rss/articles/CBMiUEFVX3lxTFBnUlEyQjJmWkMwQjRtN0V0NlpZQUFXMk45eXc4OXJXNDVLOWRWN3Y2N240NTdOZXQyUlk4M1ljeVprc1pSMkpKTVlxa3RRUmJ30gFWQVVfeXFMT1gyNG83ZUFyZXphaDZjVkNGTVR6VVN5Zm1CVzFJdmpIYkNrUXlVSUJQNWlpTmd6T3dKTmV0Y3ladXUteGtyNHlQeXZ2TkxQZkprN0lIR1E?oc=5
2025-10-31,7,"Currency Rates in Pakistan Today - October 31, 2025 - ARY News",geopolitical_global,ARY News,https://news.google.com/rss/articles/CBMidkFVX3lxTE9VT2ptY2FhSHNGcEEzam9rekFuQnV0YWhvQkZGdlM3cThxeF9yVGhfMjlzZkJuMGd6bmJ2V3g1NUtOUnJ0emNGb3FENUc5azR5N1VlZGJsUDdrb1BJcTlTR09wTjYxN2JQRXBRZlFnYklMTGNfSVE?oc=5
2025-10-31,7,"Bulls in control as KSE-100 gains over 4,800 points - Dawn",pakistani_media,Dawn,https://news.google.com/rss/articles/CBMiSEFVX3lxTE1uc2hGalpwMWNUbjdaM19MbDliY3JGakVhdXlqMUxmbjNpZlQtTHp1Y3ZIcTBzdjRKZFVESXI0eWFZY19SX1k0NdIBTkFVX3lxTE9CcUFHRmlZTTR1T2pLc085V3B4TlJibWl1cEtEZDQzZElYbG1ZcnhUUkZFT1N4XzhsRTQ3RjVVVFNXWDhQTFNiRmI1Z3cxQQ?oc=5
2025-10-31,7,Senator Saleem Mandviwala hails CPEC as the BRI flagship for Pakistan’s development - cpecinfo.com,geopolitical_global,cpecinfo.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxQLW5wVXJ2RkhrcVRud1JSUzVESFU2MjdpOTczNkk0R05uSmFObGtlMkc1aXVmb1pOSXpHSlF6cGlsWTI0aHo0Tmp6QnB4ZV9xOW1BQjBoOWRfZnl2U1ZMTzVfR2wzNDNEdFFybW1qQnZ5Yk0zSm03T1lRV3ZQYzFNT1ZQd2VEaW5zLWNQZ2xINGhUdzBtMGV4RjZYQ3QtQzR5a0VoNERaYw?oc=5
2025-10-31,7,Engro Holdings posts Rs42bn 9-month profit - Business Recorder,pakistani_media,Business Recorder,https://news.google.com/rss/articles/CBMiUEFVX3lxTE9KUm9OWlNSblJLMVdnczZWWEJUV2N4LWZtQ1dibm1jMDlfcEpUXzNfQXZwYmJIUUNzMkN2NXl2c1dpNzNBYUx1M3lqT0JtSkFV0gFWQVVfeXFMTmJKb1VJbGVaSW9iYUE4elBSUGZROUxnV3R6S2gwMV9JcXBPWm40d09GVkhFRmVWZHJlbmY0ZW1Ga1E5WndfNzd6bkdBUFNfX1JqMnRIWHc?oc=5
2025-10-31,7,Pakistan warns India against using Iran’s Chabahar Port to promote militancy in Balochistan - Arab News,geopolitical_global,Arab News,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9KajM0LUl6Z1QtNmFfcjVYc1FhVDdLVzljcnoxLUs4NGZMV2NMQm55enlYVFBQejBIUzk4SENDQUw0aXRYZFl6WHZYZHJENjlheUNF?oc=5
2025-10-31,7,"US, Pakistan explore cooperation in critical minerals, sustainable investment - Geo News",pakistani_media,Geo News,https://news.google.com/rss/articles/CBMirAFBVV95cUxPQ2YwM1UzczB1QTlHN3FDNVNaN0N3NUxsN3NwcWlIcHpwY0xzdmEtbXJnRTR6SVN0R2NIRC11UlhjZmZZWGl5TFQ5REk0YlJXeXZTaUZUR0U2Uk9Zck5hWWtIalVKRUZmVG1hVWVhbl9qcHlURHl3YW5tS09oeGxJZEV5VnZOaFRoTWJzQWFuaUJvUWh6R0lGdWpvaG5tOVY4THJfamNCZEVJUmRF0gGoAUFVX3lxTE8xTFVva29YcUctQ2gtRm81N0xzcE96RzRiTXloeHhCUVdVN1FUZXRIeWZ0akFrNEdRN0pVdkhCcUlublkzbnI1YWJuR1l5b0tOcGZkUFNDQlJUb3loNWJFOUZMNlVGM1N4VE5NdTVETURSNkptdEtISkFQMjAyNll2WFJCeWlqMm9UOEZKcjNPdHNOSDRkTkxZMktHRGRxX1dQRmV6ZnRyWA?oc=5
2025-10-31,7,Peace talks boost sentiment: KSE-100 gains over 3% to snap 7-day losing streak - Business Recorder,pakistani_media,Business Recorder,https://news.google.com/rss/articles/CBMitwFBVV95cUxNSVdLSW10QlFVYld5dGhzQzhkN2ZQLXNMZVVVdVdfZGx4ZjVLSzJiN1NYYUR3QW9zSXdmT0tMbk5ydktkaU1icFo0OFMxTlg1OFA5YUo4LWxaVzJqTlJjME9aem5WV1FiR2Q1MFV1el82enF2RkdmU1E5ZHhWUDdWR0tLUnlGU2lMUVd3OTZhWXpSTmotQjdEcV9LZ3daR1NvbFVFVmFyTTFfMWk4MkZOUC1RZFBFcG_SAVZBVV95cUxQR1M4NEV2N3VpSjlycXlHdmRKY2xYLUVDWVNMRm5ienhSX1I0RzN4YUplNGxZcWdLRUJNWXo3T3BaeFRaSzZZbmZBajlBZFRtTU1WWnVXdw?oc=5
2025-11-01,7,"Pakistan’s Bilal Bin Saqib emerging as Global Force in Crypto, AI Leadership: WSJ - Daily Pakistan",pakistani_media,Daily Pakistan,https://news.google.com/rss/articles/CBMivwFBVV95cUxPYmRtdHl6SG55bFZHX1lpZnZXRG9wMTZXSGE3Sk1zc29tbTRON0J5WG1xRVYxU3ZOdUZFMHB6QmRjZjdOcU51MFF3SmZUd3RKSTdtZHNBYkhTRnBGY3ByQVBxWUJON2hmSnJwR2lzeU5jZ1lVaEtRb1Fodkswa1JqN0Z0SEtUV0RubmdqWHF3TXIzcldTSXVYbWItUnpQRDNaV2VNdlFKV1QwMURNelFyUDNyRFh1bGxLVldzNUc2UQ?oc=5
2025-11-01,7,Pakistan and Afghanistan Ceasefire: Economic Impact on Regional Trade - Meyka,geopolitical_global,Meyka,https://news.google.com/rss/articles/CBMingFBVV95cUxNMml4bXVvLTBEbzhpTzlzdFJUZDhLaFdVdy1DZ0lMNEd2clJ5TTU1QkxDS0J0cnRWYVpNMTZJbl9vRXEtZ3dPM2JwSFZTWS1UbmQxM0NaVHhNWU1Da2JLOHJubXdKUWtqZWx6ZU1sckhtdm8wTVBmaWs3Z2tHdnpvOV9uanlqN1F3bGY1X0ppQmQwZkw3b2h4dUJhNzctdw?oc=5
2025-11-01,7,US turns to Pakistan amid push to counter China’s mineral dominance - The Express Tribune,geopolitical_global,The Express Tribune,https://news.google.com/rss/articles/CBMipgFBVV95cUxNbklxaEc0ZlVvVjk3LWwtUU5WNk9UakE2TmM0b1hxX1Q4ZXY3dFBJby1KSjdUa1ZNRm1YTEZOS1lwcW9rVXkwdWZhZS1kVDJIYUluOUw2ZTVrZlVMZGFCT0VUaHhCclhkalZWWmgwbnNDbUM4eGNRVEdQSERXenYxenFrZExYYm11S2xDNkdNUUVfSEhpMXBiaWZqY0RwTzBYeFRfb3ZB0gGuAUFVX3lxTFBndk5hSjVlV2ltUmpjMWpNMm1NZ2NFYnhpUXRnd3p1Q09HRFR5ZWhlUXU0X0txaHlla2RERGt6cTFVQ0tBcWs5cFB4ZWZrWkExUGdqM0lHcl9XNlRsTDl1WjBXYzZrSUt2NjhQQ1YtYU1wdjFmVGZPT21HdkpUcHl0aGprQ2RqaFZsN2lMNFBSRVNoaWZCVjdyeHBmRHBTZERaVXZTeEVwcV91ZXBEUQ?oc=5
2025-11-01,7,"Pakistan, Iran plan official visits to deepen trade, economic cooperation - Arab News PK",geopolitical_global,Arab News PK,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5tZzh3dG1oUUlvYW5FS1JtX1hiZkhWVUNnck9UVEF5Tks5X1JmX2ljR2h5S3V4ekVWMUlfM21qc29PZmw3MDViTjl3U2EyQVdab0xieV9aWWQ?oc=5
2025-11-01,7,Pakistan’s Tax Policy Crisis: Revenue Obsession And The Failure Of Reform - The Friday Times,political_stability,The Friday Times,https://news.google.com/rss/articles/CBMipwFBVV95cUxQUXlIWDFIUTVhY0hxbVRiMllRQkR3TEVzblN3dm9vX28wSHpaM2dOYi1ZbFVYa0NuZ0RiX1l0MXJEaFJZb3N6Mm9SUWRWRkpUclBHRGM4XzBLY3FTeHZtWV9ELTRna3Z0VjVGeWp0MUQtaTZoUVN5X3pXMXNVU2xBcWczNWJSSFZOSFF4N1JjMFVnY01Qc1Nud2VQOG9RZGM3Y0EtYjZpRQ?oc=5
2025-11-01,7,"Pakistan, Iran plan official visits to deepen trade, economic cooperation - Arab News",geopolitical_global,Arab News,https://news.google.com/rss/articles/CBMiWkFVX3lxTE13WGotR2NNSGZZMmJ1WHNGbkNSbmhpT05DQnZvRU01R3hNV01HQ25XTGdtcVlPeFFYdGdPanh6aG5jdnN0OVNNREgybnV0ZXdPRHZ2alNwMDM4QQ?oc=5
2025-11-02,7,PAKISTAN’S CHALLENGE ON THREE FRONTS - Dawn,political_stability,Dawn,https://news.google.com/rss/articles/CBMiSEFVX3lxTE82ZHJwUExMS2tVTVpwTkp4LVM1alEwelVTekVvYm9UUkhFaWJGYkZkVTNUa25yZkhqN256UWVfblU5SmZWcC0zbtIBTkFVX3lxTE0wMWZjZ0o3VVdTckZuamdWTF9HVTQ0aFhSOEppbFRXdFVzNWRuY2dNX2NEMXA0NjF2cVFaeTBkYThkRnF5Rk1mVDFNeEZ1dw?oc=5
2025-11-02,7,"PSX sees index boost, but no foreign inflows - The Express Tribune",pakistani_media,The Express Tribune,https://news.google.com/rss/articles/CBMihwFBVV95cUxQT3ZhdUNtcUJpSGhMal85YXdjcEFINzRwbldBRnFvMW9BY2ppWmlYanN6NWlfR0lubk5XV0Z4SHdXU2Y4cjY4NEtSZ09QX2hJUWU1eGhrZlhmZGVqa3lVeTczeTZLMldPWXRwYVhHaDdQNEdTQ2tqR2dodURqLXJwM2dNOEVxbEHSAY8BQVVfeXFMUFlIR2t0Q0ktMmdreGo3MkZCSmQtSzI0NWxjVVdtUlZMcjJvUk5uT053MXRRN3dCZkNiUklMV29Ta1UxMHFIM2Qxd0hPRXFDazZFS3ROc3ptMFVnMnJ6VlZ2Wkp0MmJvWnp2XzB5YUhZX2JKWEtQYVZ5N0RXdTZraWhfRTJNS1FHdk16RWEwS1U?oc=5
2025-11-02,7,"PSX slips in October on economic, geopolitical uncertainty - Dawn",political_stability,Dawn,https://news.google.com/rss/articles/CBMiSEFVX3lxTE9aRUtWR3o5dU5ldjhMNWFrRVNoLTIxM0dtUkUwc1FKQWNMNjZvNFdLMTZiY2w5dDVNTEp6Wjd5Y2lnLWlwQkhCctIBTkFVX3lxTE85cU01NVFFblRTajZieVFhbFJSSloyRS12c2s0eXJDOGtmc0o3OG1BdDFUamF0dk1LVXcwZ3VvTzJ0THNaQ1o5OEdza3Rndw?oc=5
2025-11-03,8,"Currency Rates in Pakistan Today - Nov 3, 2025 - ARY News",geopolitical_global,ARY News,https://news.google.com/rss/articles/CBMieEFVX3lxTE5kcG5Lc3hyOGkyd2R1SDZUZnY3bnVrZUg0XzYyQ0ZKTGxVUlhJUnBCOHg2cDg2ZGFJX012b3dSODhCN1lBd2JyTGoydUZEWk8xbnRyNTI4Snd1cW5UcVFmWWhrSDZyY1NKUmJuVWd4M25ZNnBRcE12ag?oc=5
2025-11-03,8,"PSX gains nearly 1,200 points as investor sentiment remains positive - Profit by Pakistan Today",pakistani_media,Profit by Pakistan Today,https://news.google.com/rss/articles/CBMitgFBVV95cUxNendjWmozUlFpTWdoNEJpcmtiOGdhSHlGVXRNc2VnWnRxLXJlbjlYbFpwU0t3MmRJemZXVUhmVnNKdFJKSTBoS1FMTkwtNmt1akEza25ZMTh4Ylc3R2dUS3prZDJ1QndHakZmWlBqaXpaeDBXNXRiOHZkMHhVZTdVTkx0UldrUm1vaGc1N1l5UFlXWU1sb2I5a04zZVZQa0xMQVBNVGx6SzBtMzFKOERaTXBjX0NQQQ?oc=5
2025-11-03,8,"Pakistan’s Four Fatal Wounds: Economy, Politics, Security, And Corruption - The Friday Times",political_stability,The Friday Times,https://news.google.com/rss/articles/CBMirAFBVV95cUxOOHh6WGRmS3BsR01aZ05PRElhd0VLNkJTY3lIZUk0dEtKLVcxb1VFbHhxQktfeUFrVllCTjNQdlUxYWR1ejcyeEtUeldKUTM0M0dFWHdXd3pEYUZYV2xEWU52cFVUSXV6emZWUEdSRHpmbmJqVzVfSzdBZTdQWVpqWlM5TFFFQW5DTXc2V21QdXRacl84Q3p0MlF1eGZxLXNYZGdfWW1PMVlxd0VD?oc=5
2025-11-03,8,India watches closely as China’s Hangor-class submarine set to join Pakistan’s fleet - Daily Pakistan,pakistani_media,Daily Pakistan,https://news.google.com/rss/articles/CBMixAFBVV95cUxNT3NtbFB0Tk16cEM4RHRpUFNxdFpKSEExY0p2SHJWQnJOT0xKUklRc0ZvMFBIMnp2cy1LbHZmYjZ6TUFMQXI5T2JGLWlPTmVJUjRsckkzZUdqY25hOFRTUXV5Z3dMRGZnWjlfeW0zcktXWVF0VjlxWnZKR3ZHMGJDN2tzOFR2eHI1cTlPWk9SOEdyZUpTcFNfYlNreWRWOFhZeEgtRkxRbzd2QlZtUDFmRklqQ29KTkxmMWJwQk5UaXhrY0pv?oc=5
2025-11-03,8,"Euro to Pakistani Rupee Exchange Rate Today – November 3, 2025 - Pkrevenue.com",pakistani_media,Pkrevenue.com,https://news.google.com/rss/articles/CBMiigFBVV95cUxOREExNXdxMlhxR2g3ak1PNVhLeUhrVkRGN2kyTF9fMkJXREtKTEtIMEZ3ZXY2NmhjTUVKa1Y2dXdQYU05VVlXSnRkRy04VkVZQXFIUDg1bV9XT2Foejl4b0kxMjBpd2RTSHJIMEdobmc3Qnp4MHlZVDE3V0ExUFhJQ1QxYXYxQUY5X1E?oc=5
2025-11-03,8,"Pakistan has re-established itself as respected voice in regional, int’l forums: Khawaja Asif - Dawn",political_stability,Dawn,https://news.google.com/rss/articles/CBMiSEFVX3lxTE9pTDM1YUJ6aFkycExYa0l1TGpua0xORTNkM3B5UkJEcGkzTmJId2N3dDZCaUxvZjNYaFlOSjhxMkRiQVpyQzRFZdIBTkFVX3lxTFBIRm1tclp2N01vQ2lLUG01SFdmQXk1S2pjekFKYTlPeUdHLXdqZDBjd1gzZG5DcUt1RlVSbUdWejNNbnc4T1FVUXlRbmE5UQ?oc=5
2025-11-04,8,PSX falls as investors consolidate over inflation surprise - Geo News,political_stability,Geo News,https://news.google.com/rss/articles/CBMihAFBVV95cUxPWi16VURFeXdReVQ1WHZxd3VWNWUydm52TVE1T3BjdGRKa0p3a29rX1hVVnF6X0x0Mk52Q1Bzc08yc3ZRbWMzdWlRcmJQOS1DXzZoQTJldVlCT1FqQnNBS2hFbzlBS1ptcXZONlFNcFk0X0lxY0lQNnBONkZTMlV4UTdZeHLSAYABQVVfeXFMT09qRGtyR0hoQW9tUk9PVDBTSGFFeUluM01FeVZRRHAxVDZiWERQU29OTC1wcXB0N1BTR1VsSWVlRVNtQTZpVFNULUNwYTBDcjdWaUxKQnBhazVoclFnM1NES0FoajZXMkp0bW9aOWl2bkI3UGhGV3NpeWFrR25idHY?oc=5
2025-11-04,8,"Dollar and Other Currency Rates in Pakistan Today - November 4, 2025 - ARY News",geopolitical_global,ARY News,https://news.google.com/rss/articles/CBMif0FVX3lxTE5JRmZhQXZMYVh4LUotMWdSMkFKaUZVVEpSa2I2T3hybDVLaUFMNW82b1lQVTVLSWIyT2dRb05JWVBxdHNyU0I1NlpnaHRUU19pRU93WVIwa1pQWm02QXR4MTZoS29GNUxMLVlzTFlnTDRLbGNmdzJ5QXV1Q0FBTW8?oc=5
2025-11-04,8,When Higher Taxes Backfire: How Policy Choices Pushed Pakistan Toward Recession - The Friday Times,political_stability,The Friday Times,https://news.google.com/rss/articles/CBMisgFBVV95cUxOUzI2M3c3aHdXLUNmem92R3c3aUI2OU5HY1hwMHpiamlvbVdBSThJNE9xM0lOM3dibjZZWHh1SVdvc0EtejFFN1U5UzVPQXJTNmh2bnFaVmV0dVJUSm0tOEtUSUYyUjdIX3h2Z011cGVmZzZaTFRhSHF6SDQ5YWhDQlkyVHVFWUVhM19EdnpuNFFVZUM2WDlsUEw1X0pGTlhXX2dLOFRpSmQyaE5pQjF5c253?oc=5
2025-11-04,8,Institutional interest propels PSX higher - The Express Tribune,sector_specific,The Express Tribune,https://news.google.com/rss/articles/CBMihAFBVV95cUxQSnk3WmxDM3paenY3akJELTNmMUtFTWFKTUxIX01IeElIa0dZRkhtNTJ1RXdhZlBKRGVLMzBVal9BdEh0SjQ1dDllQlZ5c2hKU0NzR2o4VDZIaVd0cHZrQi14OVowNWh5Z05OeFhxR2MxVDE5ek5vRTRYcmhGRHlYaU9QS2jSAYwBQVVfeXFMTU1fbEtZN0txY2hqcjhMc3hXcVlPNEdnakgwRFlpX3o0eUhaa2tsNjBpbTk1djl6QTl2TWZNYWhvR1JEWXhRMDlpSVpJV05vY2FfbVB1QnBtWnNFdEdhQVVBbktyVTVEbWVRSE9xRTZQdlJoenIzZ1NSamxQR2M0OWlEd0g5UmhsUFQ2U3A?oc=5
2025-11-04,8,Can Pakistan become a Great Power? - Pakistan Today,political_stability,Pakistan Today,https://news.google.com/rss/articles/CBMigwFBVV95cUxPTFRKOVBJZWxOWjdoZkhNYmZ3NXR5dWgzTDlRQzl0a1Qya0RaekpHTEF0VE55RDVSSElkRFZSSHgta0h6OHhpeVRyVkJOVXlBemJqWDEtby0tVUhpbGNiYlNQZ3VlUDh6ajR6V3FjWnJ3ZTRHNlY2SWR4cTktZ3JDdjYtcw?oc=5
2025-11-04,19,Iranian Parliament Speaker to Visit Pakistan for High-Level Talks - Caspian Post,political_stability,Caspian Post,https://news.google.com/rss/articles/CBMimgFBVV95cUxNN1gzbGlDTnVnSk5zc2hUUnNnSHJvNGVQRzdiVVJubWZIdVhGNl96blJoVXZ6MldWcV9QRzJTbHloVnR0SUZNZ0dGS0VQR1dFLTBMSVlrVTM1VTQ2Q25kNlJRTkhXbFRRTlBzLWstbmc0ckdBRVNJVkFNcmxoeHVoSkhLbWxwZXlVQ3ZPd1JEMVdZQUZ2MkdjWThn?oc=5
2025-11-04,8,Dollar rate today: Pakistani rupee edges higher against USD in early trade - Hum News English,geopolitical_global,Hum News English,https://news.google.com/rss/articles/CBMipwFBVV95cUxQN0NBUjJ5MEdkUDZ0b0I2N1RPUjBBUUdzTVA5dmxUbHVJVWJJMTI0bmtoN2VXbzF3VUt5RHo4cDlMNkhLVF9qbmI2aFdmSE53VjkxamJUc0lrUmVPY0lIaU9QMFlVX2NMeEZHZGVYOFBHbmRLOTFueWZzR0FyZUJVRFFCVkRYM1N6RU1sQUtWbGVmWklfV3hIMXR1RUZNTnpQekVUcGtQbw?oc=5
2025-11-05,8,"US Dollar, Euro, Pound, Dirham, Riyal, other Currency Rates Today In Pakistan - 5 Nov 2025 - Daily Pakistan",pakistani_media,Daily Pakistan,https://news.google.com/rss/articles/CBMixgFBVV95cUxOczA3bnNHWm1rRG5OYVlRUHNrdDRZTTdOenE2V1dvUzdKZDVnZmI2V3FpOHhNLWhwZTBkc0lpMjNCNHlBeW9lX3czY0NzY2pXVGljX0g3SVB3MlNYbGtBVFhhelc0ZmFhaXMxSnBXRXJTbmtDUWdhLU96ZDhqdmFxczd3Mjk3UlV3TmlwdWxydmQ3MzdoWkF1Nm9hWEN0aUFjWE9BeVNpd2F3TXA0YUoxWFJvVWM2YWNBQlBhS21zNTJJZU9jbmc?oc=5
2025-11-05,8,SECP approves new book-building mechanism for IPOs - Business Recorder,pakistani_media,Business Recorder,https://news.google.com/rss/articles/CBMilAFBVV95cUxOZUgzLXdsZVpSLU95YjhFWW5mUFNCdnJmQ0hpSVRxR1dGWnBQSGJJV0E4TllycUVXcTNxdUN2MVd2UEtGN2pqWGtwVTBuTVJuV0VPSUt2cHduQVpwWkJibkZyZHBsejZrZzhQUVl5TDlBUzA4Z3k0X2UtbkxxekdmcGJBdk00MU5CUm4wNWxic3U1OU9G0gFWQVVfeXFMTzF2eTBuUWtpS21ES2pzSllReTZqX2U0Mk1wSVkweEJuUWc1UlRDVWVfTzVWRHV5eEVPb0JtUXVaeEIwTTZWLWRJYkhVNG84OVRaSGZGanc?oc=5
2025-11-05,8,Gold prices fall further in Pakistan amid global market dip - Daily Pakistan,pakistani_media,Daily Pakistan,https://news.google.com/rss/articles/CBMipgFBVV95cUxONlVSRUhwTGM1cnRESGJhbmt6UU4xekZldElUN1ZiT1FTSmFLMTdQTk9GNS1oNDV2U01LQ21ibHluRi1icGxPYnhNdnhHbDIyRzF2SmdxOXJhdmZubVlLdlhqME5ldlQwcUVqN2tscUViYkZ0NUFkSHBsRzJ6OHIzTEZEcUs5cElndHExbm5qYVFxaHE3Z3dJdm81eDFhYnMwemdxYm5R?oc=5
2025-11-05,8,Chairman Senate’s Son Wants End of PTA Tax on Mobile Phones - ProPakistani,political_stability,ProPakistani,https://news.google.com/rss/articles/CBMilAFBVV95cUxPNG1nSDcwWFktSkh4eWVLLXh4eXQ0b1dKeDdXUERMVUNBME1wTVNlQTB4eFZzWVpHY0RUUUNTRnJsT2ZVdjlGZDJtSkI4dmZmMjBkWkhqWGtvQW5EQlBUVG1EdVB5WUZHM1FPQ2dOMGdzS3ZERjR0eE92ZTVtUnYxMVAzc0cyc2VPUUZ6NEVsbXNqcGd40gGaAUFVX3lxTE1rNWVlbFFDcF9mR0dRVmV6TjdlLWx1cWtfTjE3T2ZTNFVQOXdwVHVaU292Q3NFdURVZWs1LXUyeXBwMTNlQWxVSll4eHp2WVdGaUE1cXlST1d0Ymp5VGQ3X1MydzQxc0VNWEh0YUV4R0pQLUtYbUE4eHQ5MXlkNU54M1ZYbkQ4YjVUWDRoLV9NOWtiaHgzV0wyc2c?oc=5
2025-11-05,8,"PSX slips 1,522 points on political uncertainty - Dawn",political_stability,Dawn,https://news.google.com/rss/articles/CBMiSEFVX3lxTE9tZUZSd0hRbWlmbHg2clMxbmJUSFlYVzgwTjdWdHlTd3hOSElzem9hdC1RR0lVSU8wOXBPU3pYZ0FPSzBhMk9OadIBTkFVX3lxTE9CbG5vdzJCYklvNEh0WE1SVDU2ZXd1WVp6MVE3T2l1RUtINXZRRkY2X1phdnRoRjBMS01vVnVuS0k1MHh2OE1iSWZUZVY1Zw?oc=5
2025-11-06,8,CPEC metro train celebrates 5 years of successful operation - Business Recorder,geopolitical_global,Business Recorder,https://news.google.com/rss/articles/CBMioAFBVV95cUxPaGFrLVBadFI4RFlaaU5uMXNSTmJIb0tCR1VvNnVCZ3BJeWR4blI0VFdPRVlpd19zZ0JNbHJTeXI3M1lfX3FkdnIxTm5hd25ZVm9meDZPbl9hM05DMlFGTnBjSzlib3Nzd25ZRVI2c01qRUJEWjRQSlNPa3RLZU04LUJvVHZFYnp1di00YUFhcG90U0J6QXFOV0dUN1lCX1Ra0gFWQVVfeXFMTWs2S1pPMjFjWjdlQllsWU5VLTk4c0FqXzExLXJIeWVkLTJGdGwtWTAzMzdLTEtkSXhNSUJsZXlFVFlQUWk1YWNrYWRycnY0QWRvMmdkb2c?oc=5
2025-11-06,8,Govt to table 27th Constitutional Amendment in Senate on Friday - Pakistan - Aaj English TV,political_stability,Aaj English TV,https://news.google.com/rss/articles/CBMiowFBVV95cUxNakI1WC1PSS1yb3ZaUjlmNmdtc1RqMDU5QW8zdEkzcWpDMGhWbEM3RW9tNUlHTVl6Y3NhV3R0VWhlQm5NRFJrYk9naFlnUVp5V0F1bldnWUJ0QmotclRpUG9sTHJxd1RjcUl5RTFfUkJXQk5RY2tUbGh6RFl4RmZ3Q3hlYzY1ZGVtbWNsTXhwTGxHXzh3VU4wcWltemlHY1UzNFNz?oc=5
2025-11-06,8,"Dollar and Other Currency Rates in Pakistan Today - November 6, 2025 - ARY News",geopolitical_global,ARY News,https://news.google.com/rss/articles/CBMif0FVX3lxTE5pWGt6NE9nQ2FITGVWUDZ6RGRvX1RrZkpTTWtyZUhJc0JnWnc0bDFYb1NrZW04OUV6YkJ0WFdqMVVNNkFIRU9DYjF0OFRKbW1uV21SYUU3ZzdOd3ZpTU5XSkR3VTNOWV9hcVY2aTVkS1VIcWZRZUpNWDRVaTQyS2M?oc=5
2025-11-06,8,TRG Pakistan profit jumps nearly threefold to Rs6.9bn in Jul-Sep 2025 - Business Recorder,pakistani_media,Business Recorder,https://news.google.com/rss/articles/CBMirAFBVV95cUxOTUJHUDBGVUR0eUUtRnkyR3Q0akoxWnAxeE5FWWp0OVI1TTFYeWswMnhJTDVqZkVUSUxuanhVN0JKZXcwenFpTG1tcGRFUDY3QUtvTWZrbTY2QmlaY0w2MHRSZVhaV1U3cWxURElwQzBnM1ctLTdRRTNOV2JHUC1Fa2NITUxrem1DOF9qWDZTYlZ1TVpmN1p3MWQ0a044dkdwM2drbWJBSWpnOGtS0gFWQVVfeXFMT0hzVW01dGd2OFNxbm5vRDB0aTI4c1QySUpQTXNYNWxfSVRlc0w3Vldza3hnMERSUTdzckJKWjZTLXlUVkxkZHAwUUJybWk1THk2Z2l3M2c?oc=5
